-59.6682052053	1018.97662172	0.0
-59.5444907586	1018.76867494	0.0
-59.4230117248	1018.55676088	0.0
-59.314643805	1018.38622865	0.0
-59.2042922432	1018.21343813	0.0
-59.0824279229	1018.02691469	0.0
-58.9580230168	1017.85864076	0.0
-58.8328437253	1017.67858705	0.0
-58.7141723085	1017.51135072	0.0
-58.5935630244	1017.34063539	0.0
-58.4105643685	1017.08160219	0.0
-58.1736640389	1016.74304018	0.0
-58.020774786	1016.55242738	0.0
-57.8751029414	1016.36907777	0.0
-57.7210006172	1016.17089662	0.0
-57.5837630684	1015.99651918	0.0
-57.3573150085	1015.70934877	0.0
-57.1731261651	1015.47558412	0.0
-57.0489615843	1015.31542787	0.0
-56.8183135428	1015.0328351	0.0
-56.6218375605	1014.80840883	0.0
-56.4204024729	1014.57153138	0.0
-56.2389678405	1014.35503969	0.0
-56.0978850757	1014.19116029	0.0
-55.8913764401	1013.96874818	0.0
-55.6174888061	1013.71227846	0.0
-55.4493178768	1013.5764142	0.0
-55.2541427065	1013.43517885	0.0
-55.0195159368	1013.27673158	0.0
-54.7276114875	1013.0765973	0.0
-54.53623194	1012.94518861	0.0
-54.3118361876	1012.79284486	0.0
-54.071395819	1012.62969789	0.0
-53.8391494208	1012.47167787	0.0
-53.584258979	1012.29784975	0.0
-53.3180159968	1012.11431703	0.0
-53.09362406	1011.97253237	0.0
-52.8329848702	1011.81896791	0.0
-52.54976267	1011.6479474	0.0
-52.2760276255	1011.48223695	0.0
-51.9480437692	1011.28594789	0.0
-51.5774382998	1011.06475649	0.0
-51.27350611	1010.88329897	0.0
-50.9682731073	1010.69994935	0.0
-50.744491522	1010.5640851	0.0
-50.4200972965	1010.3732892	0.0
-50.2041625425	1010.25317201	0.0
-49.9107932489	1010.1054059	0.0
-49.6517180842	1009.98577699	0.0
-49.3792838503	1009.8601056	0.0
-49.0921706601	1009.72576722	0.0
-48.8294295706	1009.60302553	0.0
-48.4526519222	1009.4257184	0.0
-48.1742095386	1009.29961977	0.0
-47.9473418629	1009.20495424	0.0
-47.6998824516	1009.10412416	0.0
-47.2620467597	1008.91979799	0.0
-47.0024871269	1008.81579408	0.0
-46.7646102355	1008.72881898	0.0
-46.5696868357	1008.66589174	0.0
-46.3039969842	1008.59618959	0.0
-46.0243720464	1008.53417787	0.0
-45.8034514827	1008.48193178	0.0
-45.5331458498	1008.43304262	0.0
-45.224010412	1008.40032777	0.0
-44.9478911795	1008.38598451	0.0
-44.5575255791	1008.36315736	0.0
-44.3326873221	1008.35009584	0.0
-43.9578780581	1008.33013735	0.0
-43.7162856509	1008.31701478	0.0
